Id,Label,PageRank
13226,"SOC CAUTION MUTUELLE MONITEURS ESF",1.86691552373688e-05
13227,"SOCIETE DES TROIS VALLEES - STV OU S3V",1.86691552373688e-05
13228,"SOCIETE POUR LA PROMOTION DES PROFESSIONS LIBERALES AUVERGNE RHONE-ALPES",1.86691552373688e-05
13229,"SOCAMA AUVERGNE RHONE ALPES",1.86691552373688e-05
13230,"SOCIETE DE CAUTION MUTUELLE DES TRANSFRONTALIERS",1.86691552373688e-05
13231,"UNICREDIT CONSUMER FINANCING",1.86691552373688e-05
13232,"UNICREDIT FACTORING EAD",1.86691552373688e-05
13233,"UNICREDIT FLEET MANAGEMENT",1.86691552373688e-05
13234,"UNICREDIT LEASING",1.86691552373688e-05
13235,"UNIKREDIT LIZING BULGARIA",1.86691552373688e-05
13236,"DZZD UNIKREDIT BULBANK TSKB",1.86691552373688e-05
13237,"EYCH VI BI BANK BIOHIM BULBANK",1.86691552373688e-05
13238,"FOND ZA ZELENO I UMNO GRADSKO RAZVITIE",1.86691552373688e-05
13239,"TSKB UNIKREDIT BULBANK",1.86691552373688e-05
13240,"BUL AVT",1.86691552373688e-05
13241,"BULMEDPROM",1.86691552373688e-05
13242,"PROLET",1.86691552373688e-05
13243,"BULGARIAN STOCK EXCHANGE AD",1.86691552373688e-05
13244,"DZZD KK NA ITALIANSKITE PREDPRIEMACHI V BULGARIA",1.86691552373688e-05
13245,"GRADUS AD",1.86691552373688e-05
13246,"MAVI XV AS",1.86691552373688e-05
13247,"SPAREBANK 1 BYGGET STEINKJER AS",1.86691552373688e-05
13248,"SPAREBANK 1 SMN INVEST AS",1.86691552373688e-05
13249,"SPAREBANK1 SMN KVARTALET AS",1.86691552373688e-05
13250,"ST. OLAVS PLASS 1 SMN AS",1.86691552373688e-05
13251,"SPAREBANK 1 REGNSKAPSHUSET SMN AS",1.86691552373688e-05
13252,"EIENDOMSMEGLER 1 MIDT-NORGE AS",1.86691552373688e-05
13253,"MELHUS SKYSSTASJON AS",1.86691552373688e-05
13254,"SJOEVARG AS",1.86691552373688e-05
13255,"SUNNMOERE KULTURNAERINGSHAGE AS",1.86691552373688e-05
13256,"RUNDE MILJOEBYGG AS",1.86691552373688e-05
13257,"BJOERNSONHUSETS VENNER AS",1.86691552373688e-05
13258,"GRANFOSSEN AS",1.86691552373688e-05
13259,"AAKP AS",1.86691552373688e-05
13260,"MOLDE SENTRUM AS",1.86691552373688e-05
13261,"VISIT NORDMOERE & ROMSDAL AS",1.86691552373688e-05
13262,"BJORLI UTVIKLING AS",1.86691552373688e-05
13263,"LEVANGER-AVISA AS",1.86691552373688e-05
13264,"LEIV EIRIKSSON NYSKAPING AS",1.86691552373688e-05
13265,"EIENDOMSKREDITT AS",3.49365558321729e-05
13266,"SPAREBANK 1 NORDMORE",0.000779539132882223
13267,"TANGEN NAERINGSBYGG AS",1.86691552373688e-05
13268,"STJOERDAL KULTURUTVIKLING AS",1.86691552373688e-05
13269,"CAJA LABORAL POPULAR COOP DE CREDITO",0.000332507125384818
13270,"CAJA LABORAL BANCASEGUROS SL.",1.86691552373688e-05
13271,"CAJA LABORAL EUSKADIKO KUTXA CARTERA SL.",1.86691552373688e-05
13272,"CAJA LABORAL GESTION SGIIC SA",1.86691552373688e-05
13273,"CAJA LABORAL PENSIONES SA GESTORA DE FONDO DE PENSIONES",1.86691552373688e-05
13274,"ISGA INMUEBLES SAU",1.86691552373688e-05
13275,"SERIE PADRE AIE.",1.86691552373688e-05
13276,"YA NO QUEDAN JUNGLAS AIE.",1.86691552373688e-05
13277,"UN FUNERAL DE MUERTE AIE.",1.86691552373688e-05
13278,"LA PASIONARIA AIE.",1.86691552373688e-05
13279,"LAMIAK SCA SICAV-RAIF",1.86691552373688e-05
13280,"SEGUROS LAGUN ARO VIDA SA",1.86691552373688e-05
13281,"SEGUROS LAGUN ARO SA",1.86691552373688e-05
13282,"ATEGI GREEN POWER SL.",1.86691552373688e-05
13283,"HAZILUR ENPRESEN SUSTAPENA SA",1.86691552373688e-05
13284,"AUTORENT ALQUILER DE VEHICULOS A LARGO PLAZO SL",1.86691552373688e-05
13285,"KAIKU CORPORACION ALIMENTARIA SL",1.86691552373688e-05
13286,"GESTION ARRENDADORA SOCIAL SL",1.86691552373688e-05
13287,"ELKARGI SOCIEDAD DE GARANTIA RECIPROCA",1.86691552373688e-05
13288,"START UP CAPITAL NAVARRA SL",1.86691552373688e-05
13289,"AKTIESELSKABET SKELAGERVEJ 15",1.86691552373688e-05
13290,"CORE BOLIG VII INVESTORAKTIESELSKAB NR. 9",1.86691552373688e-05
13291,"SNB IV KOMPLEMENTAR APS",1.86691552373688e-05
13292,"SNB PRIVATE EQUITY IV K/S",1.86691552373688e-05
13293,"SNB PRIVATE EQUITY V K/S",1.86691552373688e-05
13294,"SNB V KOMPLEMENTAR APS",1.86691552373688e-05
13295,"CORE BOLIG VII INVESTORAKTIESELSKAB NR. 6",1.86691552373688e-05
13296,"VAEKST-INVEST NORDJYLLAND A/S",1.86691552373688e-05
13297,"VALUEINVEST ASSET MANAGEMENT S.A.",1.86691552373688e-05
13298,"CORE BOLIG VIII INVESTORAKTIESELSKAB NR. 1",1.86691552373688e-05
13299,"VAEKST-INVEST II K/S",1.86691552373688e-05
13300,"A/S NORDJYSK AGROCENTER, AARS",1.86691552373688e-05
13301,"CORE BOLIG VI INVESTORAKTIESELSKAB NR.1",1.86691552373688e-05
13302,"VAEKST-INVEST III K/S",1.86691552373688e-05
13303,"BRANDING SKIVEEGNEN APS",1.86691552373688e-05
13304,"HJORRING DYNAMIC WINE APS",1.86691552373688e-05
13305,"HOBRO UDVIKLINGSSELSKAB A/S",1.86691552373688e-05
13306,"BFA TENEDORA DE ACCIONES SAU",0.000574807865644171
13307,"M&G INVESTMENT MANAGEMENT LIMITED",0.00109453601137206
13308,"TRINSEO PLC",1.86691552373688e-05
13309,"CODERE S.A.",1.86691552373688e-05
13310,"DP AIRCRAFT I LIMITED",1.86691552373688e-05
13311,"GIBSON ENERGY INC.",1.86691552373688e-05
13312,"APEX MINERALS NL",1.86691552373688e-05
13313,"HOME REIT PLC",1.86691552373688e-05
13314,"ZAMBEEF PRODUCTS PLC",1.86691552373688e-05
13315,"REACH PLC",1.86691552373688e-05
13316,"KENMARE RESOURCES PLC",1.86691552373688e-05
13317,"BARINTHUS BIOTHERAPEUTICS PLC",1.86691552373688e-05
13318,"ONDINE BIOMEDICAL INC.",1.86691552373688e-05
13319,"4BASEBIO PLC",1.86691552373688e-05
13320,"CREO MEDICAL GROUP PLC",1.86691552373688e-05
13321,"DOMINION DIAMOND CORPORATION",1.86691552373688e-05
13322,"R.E.A. HOLDINGS PLC",1.86691552373688e-05
13323,"SDCL EFFICIENCY INCOME TRUST PLC",1.86691552373688e-05
13324,"PENSANA PLC",1.86691552373688e-05
13325,"AFRICAN MINERALS LIMITED",1.86691552373688e-05
13326,"SEVERFIELD PLC",1.86691552373688e-05
13327,"NEXTENERGY SOLAR FUND LIMITED",1.86691552373688e-05
13328,"INVESTACC GROUP LIMITED",1.86691552373688e-05
13329,"DUKE ROYALTY LIMITED",1.86691552373688e-05
13330,"OPEN UP GROUP INC.",1.86691552373688e-05
13331,"PEPTIDREAM INC",1.86691552373688e-05
13332,"SPARX GROUP CO.,LTD.",1.86691552373688e-05
13333,"MULTICHOICE GROUP LIMITED",1.86691552373688e-05
13334,"GRIT REAL ESTATE INCOME GROUP LIMITED",1.86691552373688e-05
13335,"VIDENDUM PLC",1.86691552373688e-05
13336,"TAYLOR MARITIME LIMITED",1.86691552373688e-05
13337,"STV GROUP PLC",1.86691552373688e-05
13338,"MOTUS HOLDINGS LIMITED",1.86691552373688e-05
13339,"NIPPON THOMPSON CO LTD",1.86691552373688e-05
13340,"LUXOFT HOLDING INCORPORATED",1.86691552373688e-05
13341,"CHESNARA PLC",1.86691552373688e-05
13342,"ARBE ROBOTICS LTD.",1.86691552373688e-05
13343,"CERES POWER HOLDINGS PLC",1.86691552373688e-05
13344,"SMITHS NEWS PLC",1.86691552373688e-05
13345,"WATKIN JONES PLC",1.86691552373688e-05
13346,"ABERDEEN GROUP PLC",1.86691552373688e-05
13347,"SABRE INSURANCE GROUP PLC",1.86691552373688e-05
13348,"M&G CREDIT INCOME INVESTMENT TRUST PLC",1.86691552373688e-05
13349,"F.B.D. HOLDINGS PUBLIC LIMITED COMPANY",1.86691552373688e-05
13350,"MORTGAGE ADVICE BUREAU (HOLDINGS) PLC",1.86691552373688e-05
13351,"AFERIAN PLC",1.86691552373688e-05
13352,"PREMIER FOODS PLC",1.86691552373688e-05
13353,"CREDIT SAISON CO LTD",1.86691552373688e-05
13354,"IQE PLC",1.86691552373688e-05
13355,"EARTH CORPORATION",1.86691552373688e-05
13356,"MARSHALLS PLC",1.86691552373688e-05
13357,"RS GROUP PLC",1.86691552373688e-05
13358,"HENDERSON GLOBAL TRUST PLC",1.86691552373688e-05
13359,"OXFORD NANOPORE TECHNOLOGIES PLC",1.86691552373688e-05
13360,"METROFILE HOLDINGS LIMITED",1.86691552373688e-05
13361,"HICL INFRASTRUCTURE PLC",1.86691552373688e-05
13362,"GREENCOAT RENEWABLES PLC",1.86691552373688e-05
13363,"VESUVIUS PLC",1.86691552373688e-05
13364,"INVESTEC LIMITED",1.86691552373688e-05
13365,"COMPUTACENTER PLC",1.86691552373688e-05
13366,"TREVALI MINING CORPORATION",1.86691552373688e-05
13367,"SECURITAS NORGE AS",1.86691552373688e-05
13368,"MONTEPIO GERAL - ASSOCIACAO MUTUALISTA",0.000505294755303689
13369,"FUNDACAO MONTEPIO GERAL",1.86691552373688e-05
13370,"RESIDENCIAS MONTEPIO - SERVICOS DE SAUDE, S.A.",1.86691552373688e-05
13371,"AQUA FINANCE Nº 4",1.86691552373688e-05
13372,"AQUA MORTGAGES Nº 1",1.86691552373688e-05
13373,"CAIXA ECONOMICA MONTEPIO GERAL",0.000199045026487139
13374,"PELICAN FINANCE Nº1",1.86691552373688e-05
13375,"PELICAN MORTGAGES Nº 3",1.86691552373688e-05
13376,"PELICAN MORTGAGES Nº 4",1.86691552373688e-05
13377,"PELICAN MORTGAGES Nº 5",1.86691552373688e-05
13378,"PELICAN MORTGAGES Nº 6",1.86691552373688e-05
13379,"MONTEPIO GESTAO DE ACTIVOS - SOCIEDADE GESTORA DE ORGANISMOS DE INVESTIMENTO COLETIVO, S.A.",1.86691552373688e-05
13380,"MONTEPIO - RESIDENCIAS PARA ESTUDANTES, S.A.",1.86691552373688e-05
13381,"BOLSIMO - GESTAO DE ACTIVOS, S.A.",1.86691552373688e-05
13382,"MONTEPIO SEGUROS, SGPS, S.A.",1.86691552373688e-05
13383,"MONTEPIO - GESTAO DE ACTIVOS IMOBILIARIOS, A.C.E.",1.86691552373688e-05
13384,"MOCAMBIQUE COMPANHIA DE SEGUROS SA",1.86691552373688e-05
13385,"IN POSTERUM, A.C.E.",1.86691552373688e-05
13386,"NOVACAMBIOS - INSTITUICAO DE PAGAMENTO, S.A.",1.86691552373688e-05
13387,"SILVIP - SOCIEDADE GESTORA DE ORGANISMOS DE INVESTIMENTO COLETIVO, S.A.",1.86691552373688e-05
13388,"MOCAMBIQUE COMPANHIA DE SEGUROS, SARL",1.86691552373688e-05
13389,"CESOURCE, A.C.E.",1.86691552373688e-05
13390,"E.I.A. - ENSINO, INVESTIGACAO E ADMINISTRACAO, S.A.",1.86691552373688e-05
13391,"BANQUE INTERNATIONALE A LUXEMBOURG SA",0.000358300738387426
13392,"BELAIR HOUSE",1.86691552373688e-05
13393,"BIL PRIVATE INVEST MANAGEMENT S.À R.L.",1.86691552373688e-05
13394,"BIL REINSURANCE SA",1.86691552373688e-05
13395,"BIL WEALTH MANAGEMENT LIMITED",1.86691552373688e-05
13396,"BILTRUST LIMITED",1.86691552373688e-05
13397,"LUX MULTIMANAGER SICAV",1.86691552373688e-05
13398,"PRIVATE II WEALTH MANAGEMENT",1.86691552373688e-05
13399,"SOCIÉTÉ LUXEMBOURGEOISE DE LEASING BIL-LEASE",1.86691552373688e-05
13400,"G.I. BETEILIGUNG S.A.",1.86691552373688e-05
13401,"INTERSTÜCK S.A.",1.86691552373688e-05
13402,"NICKEL S.A.",1.86691552373688e-05
13403,"GLOBALITY GROUP S.A.",1.86691552373688e-05
13404,"DILUISA S.A.",1.86691552373688e-05
13405,"PRIVATE II WEALTH MANAGEMENT SCA-SIF",1.86691552373688e-05
13406,"AUREA FINANCE SOPARFI",1.86691552373688e-05
13407,"INDIVIS SA",1.86691552373688e-05
13408,"AXOLOT SOLUTIONS HOLDING AB",1.86691552373688e-05
13409,"DIGITAL TECH FUND",1.86691552373688e-05
13410,"HOUSE 17 SA",1.86691552373688e-05
13411,"ALIRA LTD",1.86691552373688e-05
13412,"ANOLIA INDUSTRIAL LIMITED",1.86691552373688e-05
13413,"ARZETIO HOLDINGS LTD",1.86691552373688e-05
13414,"DRYPTO HOLDINGS LTD",1.86691552373688e-05
13415,"EZMERO HOLDINGS LTD",1.86691552373688e-05
13416,"HB DATA ANALYTICS LTD",1.86691552373688e-05
13417,"HB INSURANCE HOLDING LTD",1.86691552373688e-05
13418,"HELLENIC BANK (INVESTMENTS) LIMITED",1.86691552373688e-05
13419,"HELLENIC BANK INSURANCE HOLDING LTD",1.86691552373688e-05
13420,"HELLENIC INSURANCE AGENCY LTD",1.86691552373688e-05
13421,"HELLENIC LIFE INSURANCE COMPANY LIMITED",1.86691552373688e-05
13422,"KATLERO HOLDINGS LTD",1.86691552373688e-05
13423,"KROLO HOLDINGS LIMITED",1.86691552373688e-05
13424,"MALPAX HOLDINGS LTD",1.86691552373688e-05
13425,"PAGKYPRIAKI ASFALISTIKI LIMITED",1.86691552373688e-05
13426,"PANCYPRIAN INSURANCE LIMITED",1.86691552373688e-05
13427,"UNIVERSAL LIFE INSURANCE PUBLIC CO. LTD",1.86691552373688e-05
13428,"CYPRUS FOREST INDUSTRIES PUBLIC LTD",1.86691552373688e-05
13429,"FOTON B.V.",1.86691552373688e-05
13430,"WILTON INVESTMENT SERVICES B.V.",1.86691552373688e-05
13431,"LANGOSTA B.V.",1.86691552373688e-05
13432,"TECNOTION INVESTMENT B.V.",1.86691552373688e-05
13433,"OGD HOLDING B.V.",1.86691552373688e-05
13434,"BOLSTER INVESTMENTS COÖPERATIEF U.A.",1.86691552373688e-05
13435,"BOLSTER INVESTMENTS II COÖPERATIEF U.A.",1.86691552373688e-05
13436,"GEMFIELDS GROUP LIMITED",1.86691552373688e-05
13437,"SANTANDER CONSUMER FINANCE OY",1.86691552373688e-05
13438,"BARCLAYS CAPITAL LUXEMBOURG SARL",2.44883879704695e-05
13439,"N.I.I.B. GROUP LIMITED",1.86691552373688e-05
13440,"FIRST RATE EXCHANGE SERVICES HOLDINGS LIMITED",1.86691552373688e-05
13441,"LUZERNER KANTONALBANK AG",8.02521934689215e-05
13442,"LUKB EXPERT FONDSLEITUNG AG",1.86691552373688e-05
13443,"BES HOLDING AG",1.86691552373688e-05
13444,"RSN RISK SOLUTION NETWORK AG",1.86691552373688e-05
13445,"FG NEXT HOLDING AG",1.86691552373688e-05
13446,"FUNDAMENTA REAL ESTATE AG",1.86691552373688e-05
13447,"CEPAC IMMOBILIER",1.86691552373688e-05
13448,"CEPAC INVESTISSEMENT ET DEVELOPPEMENT",1.86691552373688e-05
13449,"CEPAC PARTICIPATIONS",1.86691552373688e-05
13450,"PUGET FINANCEMENT 1",1.86691552373688e-05
13451,"PUGET FINANCEMENT 2",1.86691552373688e-05
13452,"PUGET FINANCEMENT 3",1.86691552373688e-05
13453,"PUGET FINANCEMENT 4",1.86691552373688e-05
13454,"ANTILLES HABITATION 3",1.86691552373688e-05
13455,"BR 3 FONCIERE",1.86691552373688e-05
13456,"FORESTIERE DE L'ECUREUIL DE PY DE ROTJA",1.86691552373688e-05
13457,"SCI FERME BOUTAN",1.86691552373688e-05
13458,"SCI MULTIPROGRAMME SIC 2015",1.86691552373688e-05
13459,"MIDIMMO",1.86691552373688e-05
13460,"CALAO FINANCEMENT",1.86691552373688e-05
13461,"CEPAC LOC 10",1.86691552373688e-05
13462,"CEPAC LOC 11",1.86691552373688e-05
13463,"CEPAC LOC 12",1.86691552373688e-05
13464,"CEPAC LOC 13",1.86691552373688e-05
13465,"CEPAC LOC 14",1.86691552373688e-05
13466,"CEPAC LOC 15",1.86691552373688e-05
13467,"CEPAC LOC 6",1.86691552373688e-05
13468,"CEPAC LOC 9",1.86691552373688e-05
13469,"DIDEROT FINANCEMENT 32",1.86691552373688e-05
13470,"L'IMMOBILIERE CEPAC",1.86691552373688e-05
13471,"SCI RESIDENCES ECUREUIL",1.86691552373688e-05
13472,"CEPAC FONCIERE",1.86691552373688e-05
13473,"SCI EINSTEIN",1.86691552373688e-05
13474,"FORT BOURBON 2613 FINANCEMENT",1.86691552373688e-05
13475,"FORT DIAMANT 2615 FINANCEMENT",1.86691552373688e-05
13476,"SOCIETE ANONYME DE CONSTRUCTION ET GESTION IMMOBILIERE DE LA VILLE D'AIX EN PROVENCE SACOGIVA",1.86691552373688e-05
13477,"HELIUM 8216 FINANCEMENT",1.86691552373688e-05
13478,"MERCURY 8215 FINANCEMENT",1.86691552373688e-05
13479,"DIDEROT FINANCEMENT 33",1.86691552373688e-05
13480,"VALMY FINANCEMENT 5",1.86691552373688e-05
13481,"VICTOIRES HOLDING",1.86691552373688e-05
13482,"DIDEROT FINANCEMENT 28",1.86691552373688e-05
13483,"NORD OUEST RECOUVREMENT",1.86691552373688e-05
13484,"SOCIETE D'ECONOMIE MIXTE DE SISTERON",1.86691552373688e-05
13485,"MIDI FONCIERE 2",1.86691552373688e-05
13486,"ROYAL BOURBON",1.86691552373688e-05
13487,"PROVENCE OUEST",1.86691552373688e-05
13488,"HAUTES ALPES",1.86691552373688e-05
13489,"SOCIETE D ECONOMIE MIXTE D AMENAGEMENT DE LA GUADELOUPE",1.86691552373688e-05
13490,"SOCIETE ANONYME D ECONOMIE MIXTE N.O.R.D.E.V (DEVELOPPEMENT DU NORD DE LA REUNION)",1.86691552373688e-05
13491,"ERILIA",1.86691552373688e-05
13492,"SCI ECUREUIL COEUR MEDITERRANEE",1.86691552373688e-05
13493,"TATRA BANKA A.S.",9.02201809458326e-05
13494,"DOPLNKOVA DOCHODKOVA SPOLOCNOST TATRA BANKY, A.S.",1.86691552373688e-05
13495,"TATRA ASSET MANAGEMENT, SPRAV. SPOL., A. S.",1.86691552373688e-05
13496,"TATRA-LEASING, S.R.O",2.66044726006879e-05
13497,"TATRA LEASING BROKER, S.R.O.",1.86691552373688e-05
13498,"SWEDBANK LIFE INSURANCE SE",1.86691552373688e-05
13499,"SK ID SOLUTIONS AS",1.86691552373688e-05
13500,"AKCIJU SABIEDRIBA VEF",1.86691552373688e-05
13501,"ALPHA BANK ROMANIA",2.09363887697457e-05
13502,"UNICREDIT LEASING CORPORATION IFN SA",1.86691552373688e-05
13503,"BASLER KANTONALBANK",0.00010403393293368
13504,"BANK CLER AG",1.86691552373688e-05
13505,"PICK-E-BIKE AG",1.86691552373688e-05
13506,"HYPOTHEKAR-BUERGSCHAFTSGENOSSENSCHAFT SCHWEIZERISCHER BAU- UND WOHNGENOSSENSCHAFTEN, HBG",1.86691552373688e-05
13507,"GUNDELDINGER-CASINO BASEL AG",1.86691552373688e-05
13508,"WOHNBAU-GENOSSENSCHAFT NORDWEST",1.86691552373688e-05
13509,"BANCA MARCH SA",0.000519513397839286
13510,"CANDELARIA SOL SAU",1.86691552373688e-05
13511,"IGALCA SAU",1.86691552373688e-05
13512,"ITHAKA INFRA III MARCH SCR SA.",1.86691552373688e-05
13513,"MARCH ASSET MANAGEMENT SGIIC S.A.U.",1.86691552373688e-05
13514,"MARCH DE INVERSIONES SA",1.86691552373688e-05
13515,"MARCH FUTURE INVESTMENTS SCR SA.",1.86691552373688e-05
13516,"MARCH GESTION DE PENSIONES SOCIEDAD GESTORA DE FONDOS DE PENSIONES SA",1.86691552373688e-05
13517,"MARCH PATRIMONIOS SAU",1.86691552373688e-05
13518,"MARCH PE GLOBAL I, SCR SA.",1.86691552373688e-05
13519,"MARCH PE GLOBAL III GOLD SCR SA.",1.86691552373688e-05
13520,"MARCH PRIVATE EQUITY SGEIC SA.",1.86691552373688e-05
13521,"MARCH RAIF SA SICAV-RAIF",1.86691552373688e-05
13522,"MARCH SERVICIOS INMOBILIARIOS DE CANARIAS SA",1.86691552373688e-05
13523,"MARCH TECHNOLOGY GROWTH SICAV-RAIF",1.86691552373688e-05
13524,"MARCH VIDA SA DE SEGUROS Y REASEGUROS",1.86691552373688e-05
13525,"PRINVER 43 SL.",1.86691552373688e-05
13526,"PRODUCCIONES PRINVER SL.",1.86691552373688e-05
13527,"BANCO INVERSIS SA",6.62810594172833e-05
13528,"BALEA INNOVACION 2025 AIE.",1.86691552373688e-05
13529,"NAVIERA BETLEM AIE.",1.86691552373688e-05
13530,"PITIUSAS INNOVACION 2023 AIE.",1.86691552373688e-05
13531,"CORPORACION FINANCIERA ALBA SA",1.86691552373688e-05
13532,"SERRANO 61 DESARROLLO SOCIMI S.A.",1.86691552373688e-05
13533,"CORI RESEARCH AND DEVELOPMENT AIE.",1.86691552373688e-05
13534,"TEKNOS I MAS D 2024 AIE.",1.86691552373688e-05
13535,"CAPDEPERA DESARROLLO AIE.",1.86691552373688e-05
13536,"FELANITX INNOVACION AIE.",1.86691552373688e-05
13537,"TUDOSSA INNOVACION AIE.",1.86691552373688e-05
13538,"CAISSE D'EPARGNE ET DE PREVOYANCE RHONE ALPES",0.00132681987725524
13539,"BANQUE DU LEMAN SA",1.86691552373688e-05
13540,"BIBAP PARTICIPATIONS",1.86691552373688e-05
13541,"LABS SA",1.86691552373688e-05
13542,"REWORK PLACE SAS",1.86691552373688e-05
13543,"SOCIETE D'INTERVENTION ET DE PREVOYANCE",1.86691552373688e-05
13544,"ALTERAE",1.86691552373688e-05
13545,"ANTILLES HABITATION 1",1.86691552373688e-05
13546,"ANTILLES HABITATION 2",1.86691552373688e-05
13547,"DANS LA VILLE",1.86691552373688e-05
13548,"PULCHRAE",1.86691552373688e-05
13549,"SALF 1 SOCIETE ALSACIENNE DE LOCATIONS FERROVIAIRES 1",1.86691552373688e-05
13550,"SALF 2 SOCIETE ALSACIENNE DE LOCATIONS FERROVIAIRES 2",1.86691552373688e-05
13551,"SCI OSWALDO",1.86691552373688e-05
13552,"SNC CURKO",1.86691552373688e-05
13553,"TERRAE",1.86691552373688e-05
13554,"CEPRAL PARTICIPATION",1.86691552373688e-05
13555,"HUB612 PARTICIPATIONS",1.86691552373688e-05
13556,"DIDEROT FINANCEMENT 27",1.86691552373688e-05
13557,"SCI CDC CERA LES TOURNESOLS",1.86691552373688e-05
13558,"SCI LE CANOPEE",1.86691552373688e-05
13559,"SCI SAXIM 72",1.86691552373688e-05
13560,"RHONE ALPES PME GESTION",1.86691552373688e-05
13561,"CENTRE EUROPEEN CINEMATOGRAPHIQUE AUVERGNE-RHONE-ALPES",1.86691552373688e-05
13562,"APIDAE TOURISME",1.86691552373688e-05
13563,"FONCIERE CARDINAL",1.86691552373688e-05
13564,"MYLI",1.86691552373688e-05
13565,"SOGELYM DIXENCE HOLDING",1.86691552373688e-05
13566,"DAUPHILOGIS",1.86691552373688e-05
13567,"PROCIVIS AIN",1.86691552373688e-05
13568,"ELIGE CAPITAL",1.86691552373688e-05
13569,"SARA DEVELOPPEMENT",1.86691552373688e-05
13570,"GROUPE DREYER",1.86691552373688e-05
13571,"SA CONSTRUCT DE LA VILLE DE VENISSIEUX",1.86691552373688e-05
13572,"SOCIETE INTERCOMMUNALE DES BUS DE LA REGION ANNECIENNE",1.86691552373688e-05
13573,"VILIA",1.86691552373688e-05
13574,"RHONE DAUPHINE DEVELOPPEMENT",1.86691552373688e-05
13575,"SAS TRANSMEA",1.86691552373688e-05
13576,"LABELLEMONTAGNE MANAGEMENT",1.86691552373688e-05
13577,"RHONE-ALPES CREATION VIVERIS VENTURE - R 2 V",1.86691552373688e-05
13578,"CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL NORD DE FRANCE SC",0.00052143327747398
13579,"CAPIMO 121",1.86691552373688e-05
13580,"CAPIMO NDF",1.86691552373688e-05
13581,"EXIM HOLDING",1.86691552373688e-05
13582,"FONCIERE DE L'ERABLE",1.86691552373688e-05
13583,"INSTALLATION MAINTENANCE MONETIQUE",1.86691552373688e-05
13584,"SCI FOCH TENREMONDE",1.86691552373688e-05
13585,"SCI SAINTE-CROIX",1.86691552373688e-05
13586,"SEGAM",1.86691552373688e-05
13587,"SNC DEV-INVEST 62",1.86691552373688e-05
13588,"SOC EXPLOIT GOLF AVESNOIS MORVAL",1.86691552373688e-05
13589,"SQUARE HABITAT NORD DE FRANCE",1.86691552373688e-05
13590,"SCI BERGAIGNE",1.86691552373688e-05
13591,"NORD CAPITAL INVESTISSEMENT",1.86691552373688e-05
13592,"SCI DE LA SELLE",1.86691552373688e-05
13593,"DU HIBOU",1.86691552373688e-05
13594,"QUARTIER DES ARTS",1.86691552373688e-05
13595,"SARL SPRT",1.86691552373688e-05
13596,"SOCIETE DE PRESSE RURALE ET DES TERRITOIRES",1.86691552373688e-05
13597,"SNC ILOT FOCH",1.86691552373688e-05
13598,"GROUPE ROSSEL LA VOIX",1.86691552373688e-05
13599,"REV3 CAPITAL",1.86691552373688e-05
13600,"SCI LE CEDRE BLEU",1.86691552373688e-05
13601,"SCI LE CLOS WESTEEL",1.86691552373688e-05
13602,"SCI LE MAESTRO",1.86691552373688e-05
13603,"COTE CROISE",1.86691552373688e-05
13604,"SOCIETE D'AMENAGEMENT FONCIER ET D'ETABLISSEMENT RURAL HAUTS DE FRANCE",1.86691552373688e-05
13605,"FINORPA SCR",1.86691552373688e-05
13606,"SICA ARTOIS TERNOIS",1.86691552373688e-05
13607,"GROUPE MIIMOSA",1.86691552373688e-05
13608,"BOREL",1.86691552373688e-05
13609,"PRESTATIONS FUNERAIRES INTERCOMMUNALES DU BOULONNAIS",1.86691552373688e-05
13610,"MAISONS & CITES SOCIETE ANONYME D'HLM",1.86691552373688e-05
13611,"BREEGA VENTURE II",1.86691552373688e-05
13612,"CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL BRIE PICARDIE SC",0.000514631892758721
13613,"BRIE PICARDIE ENTREPRISES CONSEIL",1.86691552373688e-05
13614,"BRIE PICARDIE EXPANSION",1.86691552373688e-05
13615,"BRIE PICARDIE GESTION FONCIERE",1.86691552373688e-05
13616,"ESPAR",1.86691552373688e-05
13617,"FCT CREDIT AGRICOLE HABITAT 2015 COMPARTIMENT CR887 BRIE PICARDIE",1.86691552373688e-05
13618,"FCT CREDIT AGRICOLE HABITAT 2017 COMPARTIMENT CR887 BRIE PICARDIE",1.86691552373688e-05
13619,"FCT CREDIT AGRICOLE HABITAT 2018 COMPARTIMENT CR887 BRIE PICARDIE",1.86691552373688e-05
13620,"IFEP",1.86691552373688e-05
13621,"IMMOBILIER NEUF - CREDIT AGRICOLE BRIE PICARDIE",1.86691552373688e-05
13622,"LES 2M",1.86691552373688e-05
13623,"LOCPAR",1.86691552373688e-05
13624,"SCI DE L OISE",1.86691552373688e-05
13625,"VILLAGE BY CA BRIE PICARDIE",1.86691552373688e-05
13626,"CHESSY ARMSTRONG",1.86691552373688e-05
13627,"SCI BRIE PICARDIE CHESSY LOGEMENTS",1.86691552373688e-05
13628,"SNC DU BOURDEAU",1.86691552373688e-05
13629,"BRIE PICARDIE INVESTISSEMENT IMMOBILIER",1.86691552373688e-05
13630,"SCI LES HAUTS DE CHANTELOUP",1.86691552373688e-05
13631,"BEAUVAIS TECHNOVA",1.86691552373688e-05
13632,"GERIA INVESTISSEMENTS AMIENS",1.86691552373688e-05
